isbn,title,author,description,hashtag,clean_text
9.78894E+12,이상 소설 전집,이상,"한국 소설의 현대성을 개척한 천재 작가 이상!

한국 문단의 천재 시인이자 소설가인 이상이 남긴 모든 소설을 수록한 작품집 『이상 소설 전집』. 오늘의 독자들을 위해 엄선하여 번역한 문학 고전을 선보이는 「세계문학전집」의 300번째 책이다. 원로 국문학자 권영민 교수가 당시 문학잡지에 수록된 이상의 작품 원전을 한 자 한 자 대조하고, 이상만의 독특한 서술법을 살리되 요즘 독자들이 읽기에도 무리가 없도록 편집했다. 

그 실험성과 전위성으로 인해 오늘날까지 다양한 비평 담론과 논쟁을 불러일으키는 이상의 소설은 13편에 지나지 않는다. 이상은 사회 존재 기반이나 삶의 배경 없이 추상적으로만 존재하는 인물들을 통해 뿌리 뽑힌 도시인과 소외된 지식인의 억압된 충동, 감추어진 욕구를 폭로하며 그들의 무의식을 드러냈다. 그의 모더니스트적인 면모와, 시대의 예술 철학에 도전하는 천재적 재능을 잘 보여주는 작품들이다.","모더니스트, 모더니즘, 세계고전문학, 십이월, 예술 철학, 한국고전문학",이상 소설 전집 이상 한국 소설 현대 개척 천재 작가 이상 한국 문단 천재 시인 소설가 이상 소설 수록 작품집 이상 소설 전집 오늘 독자 엄선 번역 문학 고전 세계 문학 전집 책 원로 국문 학자 권영민 교수 당시 문학 잡지 수록 이상 작품 원전 자 자 대조 이상 독특 서술 법 요즘 독자 무리 없 편집 실험 전위 오늘날 다양 비평 담론 논쟁 이상 소설 이상 사회 존재 기반 삶 배경 추상 존재 인물 뿌리 도시인 소외 지식인 억압 충동 욕구 폭로 의식 모더니스트 면모 시대 예술 철학 도전 천재 재능 작품 모더니스트 모더니즘 세계 고전 문학 십이월 예술 철학 한국 고전 문학
9.78894E+12,이별의 김포공항,박완서,"‘지금 이곳’에 꼭 필요한 책을 만나다!

1966년 창립된 출판사 민음사의 로고 ‘활 쏘는 사람’의 정신을 계승한 총서 「쏜살 문고」. 한 손에 잡히고 휴대하기 용이한 판형과 완독의 즐거움을 선사해 줄 200쪽 안팎의 부담감 없는 분량, 세월에 구애받지 않는 참신한 디자인으로 우리가 익히 알지만 미처 읽어 보지 못하고 지나쳤을지도 모를 작가들의 눈부신 작품들을 만나본다. 

이번 「여성 문학 컬렉션」은 지난 삼여 년의 시간 동안 면밀히 기획해 온 것으로, 우리 출판계가 마땅히 주목하고 기억해야 할 여성 문학의 멋진 신세계를 차례로 펼쳐 보이고자 한다. 여성의 육체를 둘러싼 내밀한 경험, 여성의 성장과 자아실현을 위한 이야기들, 여성 억압의 역사 속에서 수난당해야만 했던 고통의 서사, 여성이 여성으로서 털어놓을 수 있는 자기만의 소리 등 우리 세계의 지평을 확장하기 위해, 매서운 분투 속에서 생존한 여성 문학을 새로이 기념하고자 한다.

『이별의 김포공항』은 20세기 한국 문단에서 뚜렷한 족적을 담긴 박완서의 초기 작품을 엮은 단편집으로 박완서 문학의 핵심 주제라 할 수 있는 한국 전쟁의 비극, 중산층의 환상과 허위의식, 여성문제가 복합적으로 드러나 있는 작품들이 수록되어 있다. 이 단편집 속 작품들은 박완서의 자서전이자 처참한 시대의 자화상으로도 읽을 수 있다.","단편집, 여성 문학, 여성 억압, 작가, 초기 작품, 컬렉션",이별 김포공항 박완서 필요 책 창립 출판사 민음사 로고 활 사람 정신 계승 총서 살 문고 손 휴대 판형 완 독 즐거움 선사 쪽 안팎 부담감 없 분량 세월 구애 디자인 작가 눈부시 작품 이번 여성 문학 컬렉션 시간 동안 기획 출판 주목 기억 여성 문학 멋지 세계 차례 여성 육체 내밀 경험 여성 성장 자아 실현 이야기 여성 억압 역사 속 수난 고통 서사 여성 여성 있 소리 세계 지평 확장 분투 속 생존 여성 문학 기념 이별 김포공항 세기 한국 문단 뚜렷하 족적 박완서 초기 작품 단편집 박완서 문학 핵심 주제 있 한국 전쟁 비극 중산 환상 허위의식 여성 문제 복합 작품 수록 단편집 속 작품 박완서 자서전 시대 자화상 있 단편집 여성 문학 여성 억압 작가 초기 작품 컬렉션
9.78894E+12,이방인 (1957년 노벨문학상 수상작가),알베르 카뮈,"20세기의 지성이자 실존주의 문학의 대표 작가, 알베르 카뮈
억압적인 관습과 부조리를 고발하며 영원한 신화의 반열에 오른 작품

1942년 『이방인』이 처음 발표되었을 때, 카뮈는 알제리에서 태어난 젊은 무명작가에 불과했다. 낯선 인물과 독창적인 형식으로 현대 프랑스 문단에 이방인처럼 나타난 이 소설은 출간 이후 한순간도 프랑스 베스트셀러 목록에서 빠진 적이 없는 걸작이 되었다. 두 차례에 걸친 세계 대전을 겪으며 정신적인 공허를 경험한 당대 독자들에게 카뮈는, “영웅적인 태도를 취하지 않으면서 진실을 위해서는 죽음도 마다하지 않는” 뫼르소라는 인물을 통해 관습과 규칙에서 벗어난 새로운 인간상을 제시한다. 현실에서 소외되어 이방인으로 살아가는 현대인이 죽음을 앞두고 비로소 마주하는 실존의 체험을 강렬하게 그린 이 작품은 아직까지도 전 세계 독자들 사이에서 고전 중의 고전으로 살아 숨 쉬고 있다.

민음사에서는 불문학 최고의 번역자 김화영 교수가 이십 여년 만에 원문과 가장 가까우면서도 오늘의 독자들에게 보다 친근한 언어로 “새로 번역하다시피 대폭 수정”한 원고를 ‘세계문학전집’ 266번으로 출간함으로써 『이방인』이 독자들에게 보다 깊은 감동을 전할 수 있도록 하였다.","고전, 뫼 르소, 세계고전문학, 욕망, 작품, 죽음",이방인 노벨 문학상 수상 작가 알베르 카뮈 세기 지성 실존주의 문학 대표 작가 알베르 카뮈 억압 관습 조리 고발 영원 신화 반열 작품 이방인 처음 발표 때 카뮈 알제리 젊 무명 작가 낯설 인물 독창 형식 현대 프랑스 문단 이방인 소설 출간 이후 순간 프랑스 베스트셀러 목록 없 걸작 차례 세계 대전 정신 공허 경험 당대 독자 카뮈 영웅 태도 진실 죽음 뫼르소 인물 관습 규칙 인간상 제시 현실 소외 이방인 현대인 죽음 실존 체험 작품 세계 독자 사이 고전 고전 숨 민음사 불문학 최고 번역자 김화영 교수 원문 오늘 독자 언어 번역 수정 원고 세계 문학 전집 출간 이방인 독자 깊 감동 있 고전 뫼 르소 세계 고전 문학 욕망 작품 죽음
9.78894E+12,이반 일리치의 죽음,톨스토이,"삶과 죽음의 참된 의미를 사납게 파고드는 웅숭깊은 통찰
대문호 레프 톨스토이의 사상과 철학이 집약된 경이로운 걸작

영화 「리빙: 어떤 인생」의 원작,
구로사와 아키라의 「이키루」에 영감을 준 작품!","부고, 블라디미르 나보코프, 임사 체험, 중편 소설, 탕자, 핍진",이반 일리치 죽음 톨스토이 삶 죽음 참되 의미 웅숭깊 통찰 문호 레프 톨스토이 사상 철학 집약 경이 걸작 영화 리빙: 어떤 인생 원작 구로사와 아키라 이키루 영감 작품 부고 블라디미르 나보코프 임사 체험 중편 소설 탕자 핍진
9.78894E+12,"이반 데니소비치, 수용소의 하루",알렉산드르 이사예비치 솔제니친,"노동수용소에서의 운 좋은 하루

한 개인의 비극적 운명을 통해 지배권력의 허상을 적 나라하게 폭로한 노벨상 수상작가의 대표작. 작가가  직접 경험한 노동수용소 생활의 하루 일상을 세련되고 절제된 필치로 묘사했다. 이반 데니소비치라는 인물을통해 힘없는 자에 대한 숭고한 애정을 보여준다.

1951년, 입소 전에는 평범한 농부였던 슈호프는 독소전에 참전했을 적에 포로로 잡힌것이 간첩으로 오인받아 조국을 배신했다는 죄목을 받고는 강제수용소에 입소한지 8년이 되었다. 어느 때처럼, 슈호프는 아침 5시 기상시간에 맞춰 일어난다. 그는 작업을 피하기 위해 의무실에 가지만 이미 의무실 정원이 다 차서 그는 밖에 나가 일을 해야 했다. 

식사시간이 되자, 그는 배급받은 빵을 감추고는 작업에 나갔다. 작업은 발전소의 집과 지붕을 만드는 것이였다. 슈호프는 자질구래한 작업을 마치고는 체자리의 잔심부름 대가로 자기 몫에 체자리의 수프까지 두 그릇을 받아내는데 성공했다. 그는 만족감을 느끼면서 운좋은 하루라고 생각하고는 잠이 든다.","노벨문학상, 러시아소설, 세계고전문학, 이반, 죄목, 호프",이반 데니소비치 수용소 하루 알렉산드르 이사 예비 솔제니친 노동 수용소 운 좋 하루 개인 비극 운명 지배 권력 허상 적 나라 폭로 노벨상 수상 작가 대표작 작가 경험 노동 수용소 생활 하루 일상 세련 절제 필치 묘사 이반 데니소비치 인물 힘없 애정 입소 전 농부 슈호프 독소 전 참전 포로 간첩 오인 조국 배신 죄목 강제 수용소 입소 때 슈호프 아침 기상 시간 작업 의무실 의무실 정원 밖 일 식사 시간 배급 빵 작업 작업 발전소 집 지붕 슈호프 자질 구래 작업 체 자리 잔심부름 대가 몫 체 자리 수프 그릇 성공 만족감 운 좋 하루 생각 잠 노벨 문학상 러시아 소설 세계 고전 문학 이반 죄목 호프
9.78894E+12,이름 없는 주드 1~2,토머스 하디,"인습과 제도에 저항한 젊은이들의 처절하고 비극적인 사랑 이야기

'테스'의 작가 토머스 하디를 절필로 이끈 문제작 『이름 없는 주드』제1권. 당시의 교육 제도와 결혼 제도에 과감히 도전장을 던짐으로써, 기성세대를 대표하는 논객들에게서 혹독한 공격을 받았다. 국배네서 '비운의 주드'라 소개된 이 작품을, 영문학자 정종화가 정확한 번역과 유려한 문체로 새롭게 번역했다. 

가난한 시골 마을에서 태어난 주드는, 학자와 성직자의 꿈을 이루기 위해 열심히 공부한다. 그리고 대도시 크라이스트민스터의 대학 입학 준비에 여념하던 중, 그와는 전혀 다른 가치관을 가진 당돌한 여인 아라벨라를 만나고 그녀의 성적 매력에 끌려 결혼하지만, 갈등을 극복하지 못하고 곧 별거한다.

자신의 꿈을 위해 크라이스트민스터로 떠난 주드는, 지적이며 아름다운 사촌 수 브라이드헤드를 만나 사랑에 빠진다. 하지만 주드의 기대와는 달리 허위의식과 위선으로 가득 찬 대학은 그의 입학을 불허하게 되는데….","민스, 성적 매력, 세계고전문학, 영국소설, 영미소설, 허위의식",이름 없 주드 토머스 하디 인습 제도 저항 젊은이 비극 사랑 이야기 테스 작가 토머스 하디 절필 문제작 이름 없 주드 당시 교육 제도 결혼 제도 도전장 기성세대 대표 논객 공격 국배네서 비운 주드 소개 작품 영문학자 정종 정확 번역 문체 번역 가난 시골 마을 주드 학자 성직자 꿈 공부 도시 크라이스트민스터의 대학 입학 준비 여념 다르 가치관 여인 아라벨라 성 매력 결혼 갈등 극복 별거 자신 꿈 크라이스트민스터로 주드는 지 사촌 수 브라이드헤드 사랑 주드 기대 허위 의식 위선 대학 입학 불허 민스 성 매력 세계 고전 문학 영국 소설 영미 소설 허위의식
9.78894E+12,이것은 시를 위한 강의가 아니다,E. E. 커밍스,"잔혹한 시대에 예술가는 무엇을 해낼 수 있는가? 미지의 자아를 찾아 끊임없이 새로 태어나고자 했던 E. E. 커밍스의 독보적 시학. 저라는 사람은 사랑이 신비 중의 신비라는 점 그리고 정말 중요한 것들은 잴 수 없다는 점을 자랑스럽게 또 겸허히 주장합니다. ‘예술가이자 남자이자 낙오자’인 저는 그저 세월에 따라 자라난 것이 아니라, 호기롭게 삶을 살아온 부단히 복잡한 존재입니다. 다시 말해, 저는 무감각하고 냉혹하며 약탈만을 일삼는 동물 이하의 존재가 아닐뿐더러, 불가사의하게 스스로 인식하고 생각하고 사유하는 자동 기계 인형도 아닙니다. 저는 자연스럽고 기적적으로 자라난 온전한 한 인간, 곧 무한한 감정을 지닌 한 개인입니다. 그리고 저의 유일한 행복은 제 자신을 넘어서는 것이며, 제가 겪는 고통은 모두 성장하기 위한 것입니다.―본문에서","낙오자, 무감각, 미국 문단, 산문가, 언어 예술, 현대 시인",시 강의 커밍스 잔혹 시대 예술가 미지 자아 커밍스 독보 시학 사람 사랑 신비 신비 점 중요 없 점 자랑 주장 예술가 남자 낙오자 세월 호기 삶 존재 말 감각 약탈 동물 이하 존재 불가사의 인식 생각 사유 자동 기계 인형 자연 기적 인간 무한 감정 개인 유일 행복 자신 고통 성장 본문 낙오자 감각 미국 문단 산문 언어 예술 현대 시인
9.78894E+12,의지와 운명 1~2,카를로스 푸엔테스,"무자비한 역사와 폭력적 사회 속에서 한 개인의 의지와 운명은 얼마나 하잘것없는가!

멕시코 태생으로 라틴아메리카를 대표하는 작가이자 지성 카를로스 푸엔테스의 『의지와 운명』 제1권. 멕시코의 암울한 역사와 현실에 파고들면서, 멕시코인의 정체성에 대해 끝없이 성찰해온 저자의 탐구를 집대성한 장편소설이다. 멕시코 게레로 주 연안에 굴러다니는 잘린 머리가 자신의 삶을 회상하는 형식으로 20세기 멕시코의 그림자가 그대로 반영된 음모와 배신의 드라마를 펼쳐지고 있다. 현실과 환상을 넘나들면서 악마의 거래한 대부호의 일그러진 욕망과 그의 세 아들에게 강요된 피비린내 나는 숙명 속으로 초대한다. 한 개인의 비뚤어진 욕망이 폭력적 사회에 악을 낳아 비극적 역사로 이어지기까지를 절묘하게 그려내고 있다. 아울러 본성의 선과 악을 강렬하게 파헤치면서 인간의 조건에 대해 준엄하게 묻는다.","대부호, 소설, 욕망, 장편, 장편소설, 피비린내",의지 운명 카를로스 푸엔테스 자비 역사 폭력 사회 속 개인 의지 운명 하잘것없 멕시코 태생 라틴아메리카 대표 작가 지성 카를로스 푸엔테스 의지 운명 멕시코 암울 역사 현실 멕시코인 정체 성찰 저자 탐구 집대성 장편 소설 멕시코 게레로 주 연안 머리 자신 삶 회상 형식 세기 멕시코 그림자 반영 음모 배신 드라마 현실 환상 악마 거래 대부호 욕망 아들 강요 피비린내 숙명 속 초대 개인 비뚤 욕망 폭력 사회 악 비극 역사 본성 선 악 인간 조건 대부호 소설 욕망 장편 장편 소설 피비린내
9.78894E+12,의식(Rituelen),세스 노터봄,"네덜란드를 대표하는 거장 세스 노터봄의 구심점이 되는 작품 『의식(Rituelen)』. 이 책은 동서양의 대표적 의식(儀式)인 가톨릭교의 미사 전례와 성찬식, 그리고 다도를 소재로 하여 세계 대전, 한국 전쟁, 경제 공황과 경제 발전, 신자유주의, 히피 운동, 환경 오염 등 20세기의 거대한 역사를 아우른다. 노터봄은 이 소설에서 소돔과 고모라처럼 엄청난 변화를 겪고 있는 암스테르담 한복판으로 독자를 이끌고 들어가, 사회 적응을 거부한 채 본질적인 존재의 의미를 찾으며 방황하는 인니, 아르놀트, 필립 세 남자의 묘한 인연을 보여 준다. 물질적인 발전이 정점을 이루었던 시대, 발전에 뒤따르는 성찰의 부재로 인해 정신적인 결핍을 겪으며 대안을 찾아 나가는 인간 군상의 모습을 강렬하고 짜임새 있는 구성으로 담아 낸『의식』은 끝없는 레일 위를 빠르게 질주하듯 보낸 지난 세기를 반성하는 기념비적인 작품이다.","고모라, 네덜란드소설, 레일 위, 사회 적응, 세계고전문학, 소돔",의식 세스 노터봄 네덜란드 대표 거장 세스 노터봄 구심점 작품 의식 책 동서양 대표 의식 가톨릭 교 미사 전례 성찬식 다도 소재 세계 대전 한국 전쟁 경제 공황 경제 발전 자유주의 히피 운동 환경 오염 세기 거대 역사 노터 봄 소설 소돔과 고모라 엄청나 변화 암스테르담 복판 독자 사회 적응 거부 본질 존재 의미 방황 인니 아르놀트 필립 남자 묘하 인연 물질 발전 정점 시대 발전 성찰 부재 정신 결핍 대안 인간 군상 모습 짜임새 구성 의식 끝없 레일 위 빠르 질주 세기 반성 기념비 작품 고모라 네덜란드 소설 레일 위 사회 적응 세계 고전 문학 소돔
9.78894E+12,음예 예찬,다니자키 준이치로,"그렇다면 ‘풍류란 모름지기 추운 것’인 동시에 ‘지저분한 것’이라는 경구도 성립한다.
어쨌든 우리가 좋아하는 ‘아취’라는 개념 안에 얼마간의 불결함 내지는 비위생적인 분자가 있음을 부정할 수 없다. 서양인은 때를 모조리 들춰내어 없애려 하는데 오히려 동양인은 그것을 소중히 보존하여 그대로 미화한다고 하면 어떨까. 뭐 억지를 부린다면 부린다고 할 수 있겠지만, 숙명적으로 우리는 인간의 때나 그을음이나 비바람의 더러움이 묻은 것, 또는 그것을 떠올리게 하는 색조나 광택을 사랑하며 그러한 건물이나 물건 속에서 살고 있자면 기묘하게 마음이 평온해지고 신경이 편안해진다. -「음예 예찬」에서","광택, 그을음, 더러움, 반소매, 에밀 졸라, 활동사진",음예 예찬 다니자키 준이치로 풍류 동시 경구 성립 아취 개념 안 얼마간 불결 위생 분자 부정 없 서양인 때 동양인 보존 미 억지 있 숙명 인간 때 그을음 비바람 더러움 색조 광택 사랑 건물 물건 속 마음 평온 신경 편안 음예 예찬 광택 그을음 더러움 반소매 에밀 졸라 활동사진
9.78894E+12,육체의 악마,레몽 라디게,"프랑스 전역을 충격에 빠뜨린 문제작이자 심리 소설의 역작!

레몽 라디게의 소설 『육체의 악마』. 스무 살에 생을 마감하며 랭보와 더불어 프랑스의 ‘신동’이자 ‘요절한 천재 작가’로 알려진 저자가 열일곱 살에 발표한 작품이다. 1차 세계 대전 종전 오 년 후 출간된 문제작으로 열여섯 살 소년과 군인 아내의 비도덕적 사랑을 그리고 있다. 한 소년의 위험한 사랑과 열정, 손에 잡히지 않는 충동, 모순되지만 솔직한 내면 심리를 섬세하게 묘사하고 전쟁 앞에 내몰린 인간 내면에 대한 통찰을 담아냈다.

열여섯 소년 ‘나’에게 있어 전쟁은 기나긴 여름방학과도 같이 지루한 것이었다. 책 읽기와 심심풀이 연애편지도 무료함을 달래던 ‘나’는 마르트를 처음으로 만난다. 세계대전이 터지자 남편을 군대에 보내고 홀로 지내던 병약한 소녀 마르트와 랭보, 보들레르를 읽고 함께 미술 학원에 가는 등 다른 사람과는 나눌 수 없는 취향을 공유하며 점점 가까워진 ‘나’. 마르트 또한 남편 없는 외로움과 허전함을 ‘나’를 통해 달랜다. 두 사람은 결국 부도덕하고 위험한 사랑에 빠지게 되고, 자신과 만나기 위해 남편과 남편 가족에게 거짓말을 하는 연인을 바라보며 ‘나’는 비열한 희열과 처음으로 맛보는 육체의 욕망, 뒤틀린 소유욕과 집착을 보이며 미숙한 사랑이 가져다주는 심리적인 불안과 혼란을 겪는다.","내면 심리, 사랑, 세계고전문학, 소년, 심리 소설, 프랑스소설",육체 악마 레몽 라디게 프랑스 전역 충격 문제작 이자 심리 소설 역작 레몽 라디게 소설 육체 악마 생 마감 랭보 프랑스 신동 요절 천재 작가 저자 발표 작품 세계 대전 종전 후 출간 문제작 소년 군인 아내 도덕 사랑 소년 위험 사랑 열정 손 충동 모순 내면 심리 묘사 전쟁 앞 인간 내면 통찰 소녀 전쟁 기나길 여름 방학 책 심심풀이 연애편지 무료 마르트 처음 세계 대전 남편 군대 소녀 마르트와 랭보 보들레르 미술 학원 사람 없 취향 공유 마르트 남편 없 외로움 나 사람 도덕 위험 사랑 자신 남편 남편 가족 거짓말 연인 희열 처음 육체 욕망 소유욕 집착 사랑 심리 불안 혼란 내면 심리 사랑 세계 고전 문학 소년 심리 소설 프랑스 소설
9.78894E+12,유언의 노래,프랑수아 비용,"1970-1980년대에는 시인들뿐만 아니라 한국 독자들도 모더니즘의 세례를 적극적으로 받아 들였다. 때로는 부러움으로, 때로는 경쟁의 대상으로, 때로는 경이에 차서, 우리 독자는 낯선 번역어에도 불구하고 새로움과 언어 실험에 흠뻑 빠져들었다. 이러한 시문학 르네상스에 박차를 가한 것이 바로 민음사 '세계시인선'이다.



대부분 번역이 일본어 중역이던 시절, 원문과 함께 제대로 된 원전 번역을 시작함으로써 세계 시인선은 우리나라 번역 수준을 한 단계 높이는 데 기여하게 되었다. 당시 독자와 언론에서는 이런 찬사가 이어졌다. ""우리나라에서는 처음 있는 일이요, 또 책임 있는 출판사의 책임 있는 일이라 이제는 안심하고 세계시인선을 구할 수 있게 되었다."" 



새롭게 단장하는 세계시인선은 번역에 있어서 전문가들과 함께했던 기존의 전통을 지키고, 믿을 수 있는 번역을 유지하면서, 오늘의 젊은 감성을 동시에 지향했다. 한편 기획에서는 정전에 충실하면서, 고전에만 머무르지 않고 현대성을 반영하였고, 동시에 참신한 기획을 위해 문학성을 재조명하는 작업에도 힘을 기울였다. 또한 형식에서는 세계시 인선만의 원문 병기를 유지했지만, 디자인에서는 감각적인 미니멀리즘을 추구했다.



민음사 50주년 기념 '세계시인선' 리뉴얼판 4권은 시대의 불안을 온 몸으로 끌어안은 '최초의 현대적 시인' 프랑수아 비용의 &lt;유언의 노래&gt;이다.","국내 초역, 기도서, 단장, 미니멀리즘, 비극, 중견 시인",유언 노래 프랑수아 비용 시인 한국 독자 모더니즘 세례 적극 경쟁 대상 경이 독자 낯설 번역어 언어 실험 시문학 르네상스 박차 민음사 세계 시인 선 대부분 번역 일본어 중역 시절 원문 원전 번역 시작 세계 시인 선 나라 번역 수준 단계 기여 당시 독자 언론 찬사 우리나라 처음 있 일 책임 출판사 책임 일 이제 안심 세계 시인 선 있 단장 세계 시인 선 번역 전문가 기존 전통 있 번역 유지 오늘 젊 감성 동시 지향 기획 정전 충실 고전 현대 반영 동시 기획 문학 조명 작업 힘 형식 세계시 인선 원문 병기 유지 디자인 감각 미니멀 리즈 추구 민음사 기념 세계 시인 선 리뉴얼판 시대 불안 몸 최초 현대 시인 프랑수아 비용 유언 노래 국내 역 기도 단장 미니멀리즘 비극 중견 시인
9.78894E+12,유리알 유희 1~2,헤르만헤세,"헤르만 헤세의 평생 고민들을 다룬 헤세 문학의 총체!

헤르만 헤세의 마지막 역작이자 노벨문학상 수상작 『유리알 유희』 제1권. 욕망과 금욕, 혼돈과 질서, 삶과 죽음, 동양과 서양, 선과 악 등 작가가 평생 고민해온 문제들을 다루고 있다. 미래의 어느 시기, 한 전기 작가가 200년 전에 살았던 전설적인 유리알 유희 명인 요제프 크네히트의 자료를 모아 그의 일대기를 쓰기 시작한다. 20세기 중반, 스위스 산간 지방에 세워진 정신적 이상향에서 요제프는 영재로 교육받고 뛰어난 재능을 보이다가 마침내 명인으로 추대된다. 맡겨진 임무를 완벽하게 수행하며 살아가던 그는 학생 시절에 논쟁을 벌이던 세속의 친구와 재회하면서 자신이 진정 바라는 역할이 무엇인지 고민하게 되는데…. 작가는 생각의 유희인 ‘유리알 유희’를 통해 자신이 끊임없이 고민했던 균형과 조화로움의 문제를 상징적으로 그려냈다.","독일고전, 독일소설, 명인, 세계고전문학, 요제프, 전기 작가",유리알 유희 헤르만 헤세 헤르만 헤세 평생 고민 헤세 문학 총체 헤르만 헤세 마지막 역작 노벨 문학상 수상작 유리알 유희 욕망 금욕 혼돈 질서 삶 죽음 동양 서양 선 악 작가 평생 고민 문제 미래 시기 전기 작가 전 전설 유리알 유희 명인 요제프 크네히트 자료 일대기 시작 세기 중반 스위스 산간 지방 정신 이상향 요제프 영재 교육 뛰어나 재능 명인 추대 임무 완벽 수행 학생 시절 논쟁 세속 친구 재회 자신 역할 고민 작가 생각 유희 유리알 유희 자신 고민 균형 조화 문제 상징 독일 고전 독일 소설 명인 세계 고전 문학 요제프 전기 작가
9.78894E+12,유리문 안에서 (나쓰메 소세키의 마음 수필),나쓰메 소세키,"『유리문 안에서』는 나쓰메 소세키를 줄곧 사랑해 온 독자뿐 아니라, 그의 작품을 새로이 읽고자 하는 이들에게도 매우 뜻깊은 책이다. 삶과 죽음, 자아와 타자 그리고 우리 세계의 명암을 깊이 살펴보고자 하는 사람들에게, 숙고하는 일 자체가 점차 사라져 가는 오늘날 ‘고민’과 ‘공감’의 힘을 모색하는 모든 이들에게 나쓰메 소세키의 글을 권한다.","가라타니, 국민 작가, 숙고, 일 자체, 일본 근대 문학, 일본에세이, 자연주의 문학",유리문 안 나쓰메 소세키 마음 수필 나쓰메 소세키 유리문 안 나쓰메 소세키 사랑 독자 작품 뜻깊 책 삶 죽음 자아 타자 세계 명암 사람 숙고 일 자체 오늘날 고민 공감 힘 모색 나쓰메 소세키 글 권 가라타니 국민 작가 숙고 자체 일본 근대 문학 일본 에세이 자연주의 문학
9.78894E+12,위폐범들,앙드레 지드,"앙드레 지드가 자신의 유일한 ‘소설’이라 칭한 작품

노벨 문학상 수상 작가, 앙드레지드가 자신의 유일무이한 소설이라 했을 뿐만 아니라, ‘마지막 작품’이라 생각하고 모든 것을 담고자 한 작품 『위폐범들』. 혈기왕성한 청년 베르나르와 문학소년 올리비에, 지식인 에두아르, 그리고 이들을 둘러싼 수많은 등장인물들의 일화가 얽힌 이 소설은 위조화폐처럼 거짓된 모습으로 거짓 세계 속을 표류하는 이들의 진정한 자아와 삶의 의미를 발견해 가는 여정을 그려냈다. 제도와 인습에 대한 반항, 동성애, 성실성, 선과 악의 문제, 삶의 양식 등 앙드레 지드의 작품 속에서 그동안 많이 언급되어 있던 주제들을 통틀어내며 모순으로 가득한 현실 속에서도 최선을 다해 살아가는 것이 삶이며, 그것이 내적 성장임을 보여주고 있다.","거짓, 동성애, 세계고전문학, 위조, 표류, 프랑스소설",위폐범들 앙드레 지드 앙드레 지드 자신 유일 소설 작품 노벨 문학상 수상 작가 앙드레 지드 자신 유일무이 소설 마지막 작품 생각 작품 위폐 범 혈기 왕성 청년 베르나르 문학 소년 올리비에 지식인 아르 수많 등장인물 일화 소설 위조 화폐 거짓 모습 거짓 세계 속 표류 자아 삶 의미 발견 여정 제도 인습 반항 동성애 성실 선 악 문제 삶 양식 등 앙드레 지드 작품 속 동안 언급 주제 모순 현실 속 최선 삶 적 성장 거짓 동성애 세계 고전 문학 위조 표류 프랑스 소설
9.78894E+12,위대한 작가가 되는 법,찰스 부코우스키^찰스 부코스키,"『위대한 작가가 되는 법』은 현대 도시인의 비행과 미국 사회의 밑바닥을 그려 낸 시인이자 소설가 찰스 부코스키의 인생론과 예술론이 집약된 대표 시집이다. 부코스키의 스타일은, 시인 본인의 말대로, “어떤 보호막도 겉치장도 없는 궁극의 자연스러움”이라고 할 수 있다. “허세와 수줍음, 염세와 동료애, 싸구려 감성과 세련미가 뒤섞여 있는 부코스키 시의 정수”를 이 시선집에서 온전히 느낄 수 있다. 더불어 이 책 『위대한 작가가 되는 법』 곳곳에서 작가에 대한 부코스키의 유쾌하고 진진한 고백을 목격할 수 있을 것이다.","동료애, 보호막, 세련미, 염세, 중견 시인, 처분 절차",작가 법 찰스 부코우스키 찰스 부코스키 작가 법 현대 도시인 비행 미국 사회 밑바닥 시인 소설가 찰스 부코스키 인생 예술 집약 대표 시집 부코스키 스타일 시인 본인 말 보호막 겉치장 없 궁극 자연 있 허세 수줍음 염세와 동료애 싸구려 감성 세련미 부코스키 시 정수 시선 집 있 책 작가 법 곳곳 작가 부코스키 유쾌 고백 목격 있 동료애 보호막 세련미 염세 중견 시인 처분 절차
